content_id,content_type,source
699549,1083830,2020395
1574048,112438,995342
710898,1886766,1291629
1305460,104513,880543
418293,788539,851179
997334,489688,1484620
213268,1148135,1940945
467459,1017566,725035
386135,1956261,1311927
485039,228486,428373
890623,484966,1346207
1771184,1789975,1599333
276232,407661,2004499
550686,210863,968093
1332645,463101,2076854
1520664,1433859,1893621
340438,869636,1146979
1781977,1879608,168799
329860,497059,1104061
1421788,1861441,815533
1943741,1048299,1904875
1079615,233010,814257
2052768,1751717,1884327
1954858,895585,959941
341393,197508,137919
843394,7042,288344
543299,881502,49232
562551,1550651,1086261
2085589,126819,1406189
1429827,1335435,802448
1488501,130029,2032520
1979803,1449312,1763379
52141,911495,1677077
196370,1785477,1926110
294648,1924520,295558
1508277,329896,857404
866642,1736761,1877530
345793,1787924,1720857
24117,1707647,1954787
672882,1399133,762171
1191944,785310,908368
1897086,1002245,1674502
1554117,2080868,1616457
363425,2030381,577282
881780,724783,1634619
1595454,631947,1832088
743388,559340,767730
113114,1676591,1057140
973234,1359055,1136274
1825557,1406956,1674303
147761,1074367,1628135
1717066,1456400,863591
1273420,339864,883139
1147686,89461,487846
563343,1259395,412020
1297929,1363031,1922753
1651123,1200779,249405
1146174,844180,46024
46133,905181,33814
1309749,1088007,936833
1814023,930225,764613
1749860,1790181,1163576
1885266,36048,1669223
1671918,18514,802007
1304895,884729,400052
2039335,1789040,1548935
13904,2028632,918749
1435258,549490,1252679
53559,936638,1755006
363679,1962728,1994485
1064696,1112995,4945
89021,1789213,621199
1295713,2021162,2096348
637514,901872,1976225
396417,1423573,166168
635598,933667,1151922
938508,100311,1497957
1170811,815268,1187441
1786088,802625,879190
64617,382810,875997
708184,126602,1138879
369031,208089,717245
1658509,192961,1451472
1931583,1088827,778279
1094413,2018542,1867219
1867811,796015,1954114
943470,1267197,553729
1790920,448604,1160902
416520,513443,1636078
1194768,936624,341836
1422289,701322,1801458
1320146,494626,136320
29386,777068,962105
2097916,1196544,1116340
1354299,75880,1008028
1858189,230085,1575902
754983,2056087,460393
365143,237716,383109
1022354,995564,1371396
1425287,784742,2011837
64095,149517,1685550
1436088,444309,859237
1563942,611348,307306
1420563,1016848,1395576
920798,633305,217302
1058251,1939857,1443854
1874861,2005873,1578276
1246014,1210259,1327457
360388,1897654,1277348
1326411,723675,1164254
350665,1080958,747710
158936,1134774,1815380
109439,921425,387851
235669,407591,1877722
570498,381462,1590894
514209,1333898,1936927
1208302,1243969,37346
369226,930498,9978
623582,353440,1101137
290979,1641855,372283
705406,1179939,1524385
1845563,369829,1447816
1050973,129922,1450025
783018,1298519,1430999
395134,796633,1031522
674833,2063698,1696789
1835487,1230276,1056536
738691,865847,753613
1816991,53546,489130
111488,246200,272060
1496269,1537668,111054
20428,873775,1584671
145963,1216051,1124145
428569,807432,1171138
1749383,162516,1842258
1548143,319500,988854
346096,145162,1128001
855254,579896,751551
858097,1811207,261669
106882,994335,2040002
1363217,1125502,1091362
533024,1465645,1033252
635289,1880027,359442
1795864,1040111,854038
1404198,865028,1915290
649752,482982,109053
1923018,1888172,611676
396935,956407,357943
982917,122266,1449763
374220,1277058,1487912
401205,904573,487494
112704,271591,1769923
800836,283414,411071
1557455,1553047,1135796
897051,1177560,1960219
210059,1465473,1969439
1186686,1185674,449051
454920,2060303,1770056
871173,135061,967023
1070182,557661,1595079
2051726,76649,1439976
634681,1027873,1274846
1438872,522938,1855798
890309,709321,154960
797611,1899829,1040349
1891148,1351557,1533879
672236,1331582,1842787
609312,670584,586093
1718283,111756,986110
1202536,123455,1869424
1430552,1035762,2056057
1274825,519290,2079363
1699054,1585321,1798685
1616566,143910,547740
1799284,1534485,87306
1747375,609002,1358203
400110,1401051,886820
640773,569201,1401277
893281,1458356,1917398
620208,845455,515233
1119940,1721431,1420510
1776152,28075,1023117
2098319,1089928,1376110
254672,229056,1133150
890938,438591,1368708
1567694,116203,1927914
598268,203421,2084676
1294820,1679729,1568872
330077,1089488,1816311
486180,1851440,864895
90148,907734,59445
848753,1165051,1230274
2031503,495984,866325
1326026,1000278,2026357
1300514,1558290,1396123
2024569,212968,1178069
678135,356570,184631
178168,248131,395985
1653550,1543834,1018705
436118,1487634,1591389
1887111,377916,642969
499555,172723,1675290
655720,1345493,1177383
67756,54298,1935359
1492289,1050029,1347398
729911,887544,211802
48662,901573,1756409
1396697,922716,966671
2086415,1589090,1516527
1180124,441528,464183
1225380,535089,649534
916938,1978680,619842
1023790,655377,1099967
785406,1998728,1953435
213470,41086,366379
566679,513923,1667381
988241,707360,725840
691378,1909384,810993
1276472,912536,1333270
1265913,2072961,562256
450273,817553,771168
1010464,1434991,831097
1185853,1842216,1156803
861664,985172,683383
526580,1251002,1145987
1879130,1675624,1017283
774714,104075,146319
743553,1083310,738981
919481,606415,672230
1602892,931424,1763845
575356,4806,1846982
928799,696190,1188064
1845172,311386,164391
1184104,1928450,1865750
478110,1080485,1007754
536240,2063543,976516
1702984,1336788,344028
1102438,40153,34115
1404964,2087134,2037833
1669529,1320799,1520087
1836759,1197373,1936719
534643,891611,1589174
101892,1093303,459697
1035781,960929,1750417
782516,1770202,421942
2085204,553445,52853
1016284,71714,728246
368308,654560,275511
1845485,1403214,883459
266642,982458,91394
1266286,537767,243228
1443685,965572,941232
849543,1811552,1915557
607285,2079425,74036
327572,609666,1362595
63087,1386502,894729
715827,565046,336157
794035,809056,84414
1230454,28460,1551024
1096627,1959933,1197921
539796,2042966,1022228
176957,1470298,155156
278428,738943,520072
1235419,1786405,1130833
1671485,79209,341170
119969,2055766,1943503
834561,525269,1711965
1913842,180138,616094
33970,679334,402252
251003,597119,1406950
498010,345919,1479468
1531719,176702,1750846
541844,1446829,1175040
572018,332619,1133330
910004,1160980,1728857
1003828,1587637,1302807
2014973,678483,597234
530413,1539626,265517
1535683,1490396,1945562
985099,1317648,1129388
366160,1865062,1394698
664624,890407,301399
488495,199319,313991
1079264,998193,802517
1020303,449717,1009910
1264813,140089,2063081
1148338,1441031,1971546
253004,912269,175535
735417,387302,47973
1348568,325092,1049708
1968962,1195794,568106
758801,372913,1636564
96883,2008935,263297
194550,336329,511389
794527,1406163,1424439
1250400,1572631,307782
665596,206284,418797
1316228,420176,417792
453301,148442,360928
1078445,438460,1720111
1090617,1174668,1635056
1637081,959878,2068008
1743849,172479,1094188
1507286,1554687,1141277
546909,1735877,1700265
748861,857302,181121
1670741,1688471,1762968
1288899,1171235,205007
882960,631960,328850
190328,633743,1459691
789715,354463,1962858
196267,702542,594018
1829570,2014261,19796
1333652,2082556,1582349
3638,2006602,725696
2006814,1707651,216640
396277,1927841,66335
922194,1504334,1627852
442641,363797,1389025
355173,1999730,344109
679098,1756022,762677
1353349,765968,214928
293949,744553,1334480
2068336,433388,657152
701160,152151,1220388
40358,437577,1514619
1738007,1127583,2100056
1856920,225263,523937
1351948,65216,379644
504071,640841,1696950
1334275,1876330,1887729
377940,201959,788659
994923,1636671,1225196
1959906,335971,491529
370941,448810,1687766
667615,1937307,1774527
278347,810160,1882591
1860316,154479,394850
1022757,1674162,2083335
1198155,1213670,1143669
713192,1113416,244028
370047,1524322,1758390
893625,2019097,381005
1010856,1417659,500014
747133,815472,604680
708200,1987807,463794
1979063,1909876,2097923
1124328,1576492,823394
413670,423419,1128569
1579114,1334849,1854937
1691758,904877,530783
980109,1433891,500223
1433112,2096569,973390
1134634,1170184,1360961
684425,1444117,204097
803169,1988652,84758
370962,1145054,891771
1682060,1621434,1664216
1002026,1650170,1179041
1166234,1554662,53867
2026847,1048608,2029875
949313,601758,825745
457771,345770,861520
759686,1987793,1068299
1016139,1847732,956565
1689548,641265,1087525
1872131,1977185,313892
1812819,676069,62361
992620,1142476,275517
376789,1581935,1994999
1141264,1795967,1450619
491738,888459,665431
548282,2102182,190053
2048359,1209717,64459
50200,564095,1411005
1515547,1374556,257932
713549,1834620,1766926
489230,577117,1031076
2009464,1187183,1435128
1305857,1121222,1812397
395266,399949,1324268
602704,1349678,1320586
1953978,1168153,1341771
1770837,1000245,1796642
1981984,1262213,1055100
1611314,319642,447407
1959949,279969,763415
105111,613287,623508
989071,1689676,52366
20955,702041,871710
1533491,1604360,1383666
1464763,592776,1804052
1712317,1395344,164905
928439,1088584,2037200
589942,566674,1819381
906226,1130699,781052
112844,953059,1060988
736750,1186911,623172
216126,1271822,799063
438338,322411,728303
1627287,1150190,594172
89452,951966,194614
72863,1707015,2097178
552436,488690,557310
969893,1611856,2022543
1822768,1246799,13241
1024768,1310720,1259296
1647770,682417,1170821
1989879,359912,1252363
877873,479893,1586531
1250048,848941,1814487
1264110,968832,1705532
1783085,343307,497645
290856,1708013,1493116
1226512,917041,1027741
1551915,1844944,932186
743955,1931409,1281648
777238,1961504,1460600
1078749,1988740,1197794
1320703,1195994,2084102
273469,429058,1442006
1693547,971411,1385290
795327,384855,1679445
1138126,488533,1642557
836351,628029,1016090
1162458,1742266,91902
1564351,1218894,1656595
1177477,1202414,1248408
139283,818605,1675217
235098,1303366,587491
7055,1027920,1423685
2012594,200843,1667520
1404656,1597217,417793
402513,1202230,2059204
1434105,209991,272019
1051239,1440750,1131651
1659600,1879857,1355631
934501,2030954,1311757
1703689,1836801,773497
2017344,1154499,1293947
1797816,1220206,1259651
1634790,524281,1468114
1570299,1904775,1241532
138297,1941264,490446
1246716,1562866,726209
256626,1224258,675605
1070242,886167,271329
1077302,2035919,203240
1862877,347858,1387412
1019361,230632,1202707
260471,841368,1496786
1374354,882319,850190
1462055,693191,533730
1322924,722036,1037579
1569931,1463900,1794876
1670473,16323,625283
1507354,1496465,1146132
847028,250267,637909
163833,693485,164392
1015877,1614597,1368001
2089903,626529,469553
1417926,1469097,1271079
1372703,1735820,323628
1862455,192340,1509075
205563,70657,42079
892612,1295700,24889
674956,114041,2096181
1467368,2085435,841621
1549560,1179968,1739153
1695038,1977023,547913
671091,647558,1735366
752103,1517377,1510700
1117256,54331,1919268
28805,729650,1086139
1718492,1264395,1825236
96065,228099,1898395
1981379,178040,816413
1922274,971486,1324946
21265,1002438,1684803
7222,614606,919692
565079,1038945,656345
1342760,1960112,1120212
167223,1887668,2063715
808672,1536008,1468135
2066000,1162787,356792
1778160,2098399,1202710
541922,871249,2050443
753447,210870,1616726
1913078,476430,1254913
1104966,2014489,757013
207164,1948988,410576
735191,83519,1485519
1541249,198431,66255
109204,1993692,1924031
773268,185907,2005494
1239927,1318980,1206916
246422,1182235,1925306
1111700,478312,2032513
41163,1047029,278173
731375,20389,1364552
342706,643173,1591417
78831,233139,47858
1858145,1832515,469035
436430,684308,1154573
1974940,525775,615591
2043919,236321,556130
727331,266245,1062834
1882809,558906,1985368
1211945,51466,1759890
63787,666428,2059103
607931,1816557,3433
1300145,570711,771967
1676598,1927448,1192256
1053699,2051680,1010164
2077983,1723299,440205
1546559,1647141,1711690
263899,1543289,435243
344561,1122940,1138145
1819799,163489,40100
834761,656436,139173
833114,1073622,181855
1512646,436806,122777
132453,1094271,968689
501774,43507,1441130
2097881,1430023,946605
341410,108068,1096633
658247,1192165,1439143
934107,429193,1392655
1955617,1877578,1441616
907978,1846448,1556740
1107081,1461358,630578
1017957,631726,878790
90009,1208253,298636
131497,1169442,1888075
1240082,1742713,1596728
333863,2078928,1907835
2060828,1962168,325010
1619250,1554524,1922650
584482,1519068,1741059
854721,1620013,1227865
634961,627911,48859
190284,2034474,1550333
1798389,1669200,84749
579226,1493196,967005
1145508,486771,542398
1432600,56137,36569
1172589,1498559,54600
753697,131859,908035
1394980,214627,1432506
1168852,1714735,606728
1610850,42917,1744387
384263,158028,245091
1469497,1106825,1852150
100174,1413125,1207368
1828968,345933,1312325
1851513,1863690,1951559
752643,57753,875246
1289041,1730790,607322
1812350,907379,1575086
786312,1315294,764538
1620242,221616,1393385
995547,1519750,177625
967349,544859,203689
1647855,1482459,1809389
318126,439437,776236
1445905,1462546,850723
2092134,1761999,1716069
1777796,1015224,1152327
256251,1314633,937652
255140,1561378,813513
130732,55274,1738158
1453259,1392742,75724
302969,1099876,70861
244868,586764,950725
966349,1367820,1360429
835730,1879317,1334961
1628497,1494522,524246
1432329,1519637,1966719
1004527,1801924,2092159
1581447,2077208,1814384
1572445,1091734,1503968
1071045,1644043,1138222
1067227,220004,606709
2016998,118789,884857
1216442,1568131,1423034
594421,1875689,1204473
458875,184125,352070
1267740,877977,455286
1704626,1621814,649491
468406,1127801,2055432
11142,77129,1290898
1142893,1508291,1177746
1249647,749642,580982
1793120,658222,2082932
1025950,1295686,1350686
277107,2081979,1319477
784359,515858,1077499
1849887,789629,1070327
940788,357628,978931
1037402,1303194,1873537
